KEGG	OTHERID	OTHERTYPE
C00157	HMDB0008757	HMDB
C00157	PC(24:0/15:0)	NAME
C00157	53479435	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@](C)(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC	SMILES
C00157	HMDB0008758	HMDB
C00157	PC(24:0/16:0)	NAME
C00157	18631369	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008759	HMDB
C00157	PC(24:0/16:1(9Z))	NAME
C00157	53479437	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008760	HMDB
C00157	PC(24:0/18:0)	NAME
C00157	24779162	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008761	HMDB
C00157	PC(24:0/18:1(11Z))	NAME
C00157	53479439	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008762	HMDB
C00157	PC(24:0/18:1(9Z))	NAME
C00157	24779164	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008763	HMDB
C00157	PC(24:0/18:2(9Z,12Z))	NAME
C00157	53479441	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008764	HMDB
C00157	PC(24:0/18:3(6Z,9Z,12Z))	NAME
C00157	53479443	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008765	HMDB
C00157	PC(24:0/18:3(9Z,12Z,15Z))	NAME
C00157	53479445	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008766	HMDB
C00157	PC(24:0/18:4(6Z,9Z,12Z,15Z))	NAME
C00157	53479447	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008767	HMDB
C00157	PC(24:0/20:0)	NAME
C00157	53479449	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008768	HMDB
C00157	PC(24:0/20:1(11Z))	NAME
C00157	24779167	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008769	HMDB
C00157	PC(24:0/20:2(11Z,14Z))	NAME
C00157	53479451	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008770	HMDB
C00157	PC(24:0/20:3(5Z,8Z,11Z))	NAME
C00157	53479453	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	SMILES
C00157	HMDB0008771	HMDB
C00157	PC(24:0/20:3(8Z,11Z,14Z))	NAME
C00157	53479455	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008772	HMDB
C00157	PC(24:0/20:4(5Z,8Z,11Z,14Z))	NAME
C00157	53479457	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008773	HMDB
C00157	PC(24:0/20:4(8Z,11Z,14Z,17Z))	NAME
C00157	53479459	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008774	HMDB
C00157	PC(24:0/20:5(5Z,8Z,11Z,14Z,17Z))	NAME
C00157	53479461	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008775	HMDB
C00157	PC(24:0/22:0)	NAME
C00157	53479463	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008776	HMDB
C00157	PC(24:0/22:1(13Z))	NAME
C00157	53479465	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008777	HMDB
C00157	PC(24:0/22:2(13Z,16Z))	NAME
C00157	53479467	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008778	HMDB
C00157	PC(24:0/22:4(7Z,10Z,13Z,16Z))	NAME
C00157	53479469	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008779	HMDB
C00157	PC(24:0/22:5(4Z,7Z,10Z,13Z,16Z))	NAME
C00157	53479471	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008780	HMDB
C00157	PC(24:0/22:5(7Z,10Z,13Z,16Z,19Z))	NAME
C00157	53479473	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008781	HMDB
C00157	PC(24:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NAME
C00157	53479475	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008782	HMDB
C00157	PC(24:0/24:0)	NAME
C00157	24779171	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008783	HMDB
C00157	PC(24:0/24:1(15Z))	NAME
C00157	53479477	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008784	HMDB
C00157	PC(24:0/P-16:0)	NAME
C00157	53479479	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCC	SMILES
C00157	HMDB0008785	HMDB
C00157	PC(24:0/P-18:0)	NAME
C00157	53479481	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCCCC	SMILES
C00157	HMDB0008786	HMDB
C00157	PC(24:0/P-18:1(11Z))	NAME
C00157	53479483	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008787	HMDB
C00157	PC(24:0/P-18:1(9Z))	NAME
C00157	53479485	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008788	HMDB
C00157	PC(24:1(15Z)/14:0)	NAME
C00157	53479487	PUBCHEM_CID
C00157	CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008789	HMDB
C00157	PC(24:1(15Z)/14:1(9Z))	NAME
C00157	53479489	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC	SMILES
C00157	HMDB0008790	HMDB
C00157	PC(24:1(15Z)/15:0)	NAME
C00157	53479491	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008791	HMDB
C00157	PC(24:1(15Z)/16:0)	NAME
C00157	53479493	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008792	HMDB
C00157	PC(24:1(15Z)/16:1(9Z))	NAME
C00157	53479495	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008793	HMDB
C00157	PC(24:1(15Z)/18:0)	NAME
C00157	53479497	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008794	HMDB
C00157	PC(24:1(15Z)/18:1(11Z))	NAME
C00157	53479499	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008795	HMDB
C00157	PC(24:1(15Z)/18:1(9Z))	NAME
C00157	53479501	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008796	HMDB
C00157	PC(24:1(15Z)/18:2(9Z,12Z))	NAME
C00157	53479503	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008797	HMDB
C00157	PC(24:1(15Z)/18:3(6Z,9Z,12Z))	NAME
C00157	53479505	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008798	HMDB
C00157	PC(24:1(15Z)/18:3(9Z,12Z,15Z))	NAME
C00157	53479507	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008799	HMDB
C00157	PC(24:1(15Z)/18:4(6Z,9Z,12Z,15Z))	NAME
C00157	53479509	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008800	HMDB
C00157	PC(24:1(15Z)/20:0)	NAME
C00157	53479511	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008801	HMDB
C00157	PC(24:1(15Z)/20:1(11Z))	NAME
C00157	53479513	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008802	HMDB
C00157	PC(24:1(15Z)/20:2(11Z,14Z))	NAME
C00157	53479515	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008803	HMDB
C00157	PC(24:1(15Z)/20:3(5Z,8Z,11Z))	NAME
C00157	53479517	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	SMILES
C00157	HMDB0008804	HMDB
C00157	PC(24:1(15Z)/20:3(8Z,11Z,14Z))	NAME
C00157	53479519	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008805	HMDB
C00157	PC(24:1(15Z)/20:4(5Z,8Z,11Z,14Z))	NAME
C00157	53479521	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008806	HMDB
C00157	PC(24:1(15Z)/20:4(8Z,11Z,14Z,17Z))	NAME
C00157	53479523	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008807	HMDB
C00157	PC(24:1(15Z)/20:5(5Z,8Z,11Z,14Z,17Z))	NAME
C00157	53479525	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008808	HMDB
C00157	PC(24:1(15Z)/22:0)	NAME
C00157	53479527	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008809	HMDB
C00157	PC(24:1(15Z)/22:1(13Z))	NAME
C00157	53479529	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008810	HMDB
C00157	PC(24:1(15Z)/22:2(13Z,16Z))	NAME
C00157	53479531	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008811	HMDB
C00157	PC(24:1(15Z)/22:4(7Z,10Z,13Z,16Z))	NAME
C00157	53479533	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008812	HMDB
C00157	PC(24:1(15Z)/22:5(4Z,7Z,10Z,13Z,16Z))	NAME
C00157	53479535	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00157	HMDB0008813	HMDB
C00157	PC(24:1(15Z)/22:5(7Z,10Z,13Z,16Z,19Z))	NAME
C00157	53479537	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008814	HMDB
C00157	PC(24:1(15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))	NAME
C00157	53479539	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00157	HMDB0008815	HMDB
C00157	PC(24:1(15Z)/24:0)	NAME
C00157	53479541	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008816	HMDB
C00157	PC(24:1(15Z)/24:1(15Z))	NAME
C00157	6452499	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC	SMILES
C00157	HMDB0008817	HMDB
C00157	PC(24:1(15Z)/P-16:0)	NAME
C00157	53479543	PUBCHEM_CID
C00157	CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008818	HMDB
C00157	PC(24:1(15Z)/P-18:0)	NAME
C00157	53479545	PUBCHEM_CID
C00157	CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	SMILES
C00157	HMDB0008819	HMDB
C00157	PC(24:1(15Z)/P-18:1(11Z))	NAME
C00157	53479547	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC	SMILES
C00157	HMDB0008820	HMDB
C00157	PC(24:1(15Z)/P-18:1(9Z))	NAME
C00157	53479549	PUBCHEM_CID
C00157	CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC	SMILES
C00350	HMDB0008821	HMDB
C00350	PE(14:0/14:0)	NAME
C00350	9852308	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCCCC	SMILES
C00350	HMDB0008822	HMDB
C00350	PE(14:0/14:1(9Z))	NAME
C00350	52924113	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC	SMILES
C00350	HMDB0008823	HMDB
C00350	PE(14:0/15:0)	NAME
C00350	24178114	PUBCHEM_CID
C00350	CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN	SMILES
C00350	HMDB0008824	HMDB
C00350	PE(14:0/16:0)	NAME
C00350	9547000	PUBCHEM_CID
C00350	CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN	SMILES
C00350	HMDB0008825	HMDB
C00350	PE(14:0/16:1(9Z))	NAME
C00350	52924945	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC	SMILES
C00350	HMDB0008826	HMDB
C00350	PE(14:0/18:0)	NAME
C00350	49786976	PUBCHEM_CID
C00350	CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN	SMILES
C00350	HMDB0008827	HMDB
C00350	PE(14:0/18:1(11Z))	NAME
C00350	53479551	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC	SMILES
C00350	HMDB0008828	HMDB
C00350	PE(14:0/18:1(9Z))	NAME
C00350	52924944	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC	SMILES
C00350	HMDB0008829	HMDB
C00350	PE(14:0/18:2(9Z,12Z))	NAME
C00350	52924943	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008830	HMDB
C00350	PE(14:0/18:3(6Z,9Z,12Z))	NAME
C00350	52924117	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008831	HMDB
C00350	PE(14:0/18:3(9Z,12Z,15Z))	NAME
C00350	52924942	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	SMILES
C00350	HMDB0008832	HMDB
C00350	PE(14:0/18:4(6Z,9Z,12Z,15Z))	NAME
C00350	52924941	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00350	HMDB0008833	HMDB
C00350	PE(14:0/20:0)	NAME
C00350	52924940	PUBCHEM_CID
C00350	CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN	SMILES
C00350	HMDB0008834	HMDB
C00350	PE(14:0/20:1(11Z))	NAME
C00350	52924120	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCCCC	SMILES
C00350	HMDB0008835	HMDB
C00350	PE(14:0/20:2(11Z,14Z))	NAME
C00350	52924121	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008836	HMDB
C00350	PE(14:0/20:3(5Z,8Z,11Z))	NAME
C00350	53479552	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC	SMILES
C00350	HMDB0008837	HMDB
C00350	PE(14:0/20:3(8Z,11Z,14Z))	NAME
C00350	52924122	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008838	HMDB
C00350	PE(14:0/20:4(5Z,8Z,11Z,14Z))	NAME
C00350	52924939	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008839	HMDB
C00350	PE(14:0/20:4(8Z,11Z,14Z,17Z))	NAME
C00350	53479553	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00350	HMDB0008840	HMDB
C00350	PE(14:0/20:5(5Z,8Z,11Z,14Z,17Z))	NAME
C00350	52924938	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	SMILES
C00350	HMDB0008841	HMDB
C00350	PE(14:0/22:0)	NAME
C00350	52924937	PUBCHEM_CID
C00350	CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OCCN	SMILES
C00350	HMDB0008842	HMDB
C00350	PE(14:0/22:1(13Z))	NAME
C00350	53479554	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC	SMILES
C00350	HMDB0008843	HMDB
C00350	PE(14:0/22:2(13Z,16Z))	NAME
C00350	52924125	PUBCHEM_CID
C00350	CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC	SMILES
C00350	HMDB0008844	HMDB
C00350	PE(14:0/22:4(7Z,10Z,13Z,16Z))	NAME
