KEGG	OTHERID	OTHERTYPE
C20870	3-(Methylthio)propanoyl-CoA; 3-(Methylsulfanyl)propanoyl-CoA	COMPOUND
C20871	3'-Hydroxyflavone	COMPOUND
C20872	3'-Methoxyflavone	COMPOUND
C20873	UDPMurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ser); UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-serine; UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-D-alanyl-D-serine	COMPOUND
C20874	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-serine; GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Ser)-diphosphoundecaprenol	COMPOUND
C20875	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-L-lysyl-D-alanyl-D-lactate; GlcNAc-(1->4)-Mur2Ac(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Lac)-diphosphoundecaprenol; GlcNAc-(1->4)-MurNAc(oyl-L-Ala-gamma-D-Glu-L-Lys-D-Ala-D-Lac)-diphosphoundecaprenol	COMPOUND
C20876	Very-long-chain acyl-CoA	COMPOUND
C20877	Very-long-chain 3-oxoacyl-CoA	COMPOUND
C20878	Very-long-chain (3R)-3-hydroxyacyl-CoA	COMPOUND
C20879	Very-long-chain trans-2,3-dehydroacyl-CoA	COMPOUND
C20880	UDP-N-acetylmuramoyl-L-alanyl-D-glutamyl-LL-2,6-diaminopimeloyl-D-alanyl-D-lactate; UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminopimeloyl-D-alanyl-D-lactate	COMPOUND
C20881	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-LL-2,6-diaminopimeloyl-D-alanyl-D-Lactate; Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminopimeloyl-D-alanyl-D-Lactate	COMPOUND
C20882	Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-D-glutamyl-LL-2,6-diaminopimeloyl-(glycyl)-D-alanyl-D-lactate; Und-PP-MurNAc-(GlcNAc)-L-Ala-D-Glu-LL-dap-(Gly)-D-Ala-D-Lac; Undecaprenyl-diphospho-N-acetylmuramoyl-(N-acetylglucosamine)-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminopimeloyl-(glycyl)-D-alanyl-D-lactate	COMPOUND
C20886	UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminopimelate; UDP-N-acetylmuramoyl-L-alanyl-gamma-D-glutamyl-LL-2,6-diaminoheptanedioate	COMPOUND
C20887	beta-D-Mannosyl-1,4-N-acetyl-D-glucosamine; 4-O-beta-D-Mannopyranosyl-N-acetyl-D-glucosamine	COMPOUND
C20888	Cellobionate; Cellobionic acid; 4-O-beta-D-Glucopyranosyl-D-gluconate	COMPOUND
C20889	D-Galactaro-1,5-lactone	COMPOUND
C20890	D-Glucaro-1,5-lactone	COMPOUND
C20891	Isoxazolin-5-one; 5-Hydroxyisoxazole	COMPOUND
C20892	3-(5-Oxoisoxazolin-2-yl)-L-alanine; beta-(Isoxazolin-5-on-2-yl)-L-alanine	COMPOUND
C20893	3-(5-Oxoisoxazolin-4-yl)-L-alanine; beta-(Isoxazolin-5-on-4-yl)-L-alanine	COMPOUND
C20894	beta-Citraurin; 3-Hydroxy-beta-apo-8'-carotenal; 3beta-Hydroxy-8'-apo-beta-carotenal	COMPOUND
C20895	(2S,3S)-3-Methylphenylalanine	COMPOUND
C20896	D-Galactaro-1,4-lactone	COMPOUND
C20897	Glycerophosphoglycoglycerolipid; (sn-Gro-1-P)->6Glc-alpha1->2Glc-alpha1->3acyl2Gro; (sn-Gro-1-P)->6Glcalpha1->2Glcalpha1->3acyl2Gro; 1,2-Diacyl-3-[6''-(sn-glycero-1-phospho-)-alpha-D-kojibiosyl]-sn-glycerol	COMPOUND
C20898	Lipoteichoic acid; (sn-Gro-1-P)n->6Glc-beta1->6Glc-beta1->3acyl2Gro	COMPOUND
C20899	Furan-2,5-dicarbaldehyde; 2,5-Furandicarboxaldehyde	COMPOUND
C20900	5-(Dihydroxymethyl)furan-2-carbaldehyde	COMPOUND
C20901	5-(Dihydroxymethyl)furan-2-carboxylate	COMPOUND
C20902	3,6-Anhydro-alpha-L-galactopyranose	COMPOUND
C20903	3,6-Anhydro-L-galactonate	COMPOUND
C20904	2-Iminopropanoate	COMPOUND
C20905	2-Iminobutanoate	COMPOUND
C20906	Galactosylglucosyldiacylglycerol; Gal-alpha1->2Glc-alpha1->3acyl2Gro; 1,2-Diacyl-3-O-[alpha-D-galactopyranosyl-(1->2)-O-alpha-D-glucopyranosyl]-sn-glycerol	COMPOUND
C20907	Chondroitin 4,6-sulfate; Chondroitin sulfate E	COMPOUND
C20908	Dermatan 4-sulfate; Chondroitin sulfate B	COMPOUND
C20909	Dermatan 4,6-sulfate	COMPOUND
C20910	L-4-Hydroxyphenylglycyl-L-arginine; L-pHPg-L-Arg	COMPOUND
C20911	C20911; Tabtoxin biosynthesis intermediate 1	COMPOUND
C20912	C20912; Tabtoxin biosynthesis intermediate 2	COMPOUND
C20913	C20913; Tabtoxin biosynthesis intermediate 3	COMPOUND
C20914	C20914; Tabtoxin biosynthesis intermediate 4	COMPOUND
C20915	C20915; Tabtoxin biosynthesis intermediate 5	COMPOUND
C20916	C20916; Tabtoxin biosynthesis intermediate 6	COMPOUND
C20917	Tabtoxin; beta-Tabtoxin	COMPOUND
C20918	Tabtoxinine-beta-lactam	COMPOUND
C20919	Isotabtoxin; delta-Tabtoxin	COMPOUND
C20920	Tabtoxinine-delta-lactam	COMPOUND
C20921	N1-Acetyl-tabtoxinine-beta-lactam	COMPOUND
C20922	Cembrene C; (1E,5E,9E)-1,5,9-Trimethyl-12-(propan-2-ylidene)cyclotetradeca-1,5,9-triene	COMPOUND
C20923	(R)-Nephthenol; 2-[(1R,3E,7E,11E)-4,8,12-Trimethyltetradeca-3,7,11-trien-1-yl]propan-2-ol	COMPOUND
C20924	(1S,4E,8E,12E)-2,2,5,9,13-Pentamethylcyclopentadeca-4,8,12-trien-1-ol	COMPOUND
C20925	L-Alanyl-gamma-D-glutamyl-meso-2,6-diaminoheptanedioate; L-Alanyl-gamma-D-glutamyl-meso-2,6-diaminopimelate	COMPOUND
C20926	gamma-Glutamyltyramine; gamma-L-Glutamyltyramine	COMPOUND
C20927	Sulfazecin; SQ 26445	COMPOUND
C20928	MM 42842	COMPOUND
C20929	3alpha-Hydroxy-3-aminoacylmonobactamic acid	COMPOUND
C20930	C18G peptide; Human platelet factor IV 18, C18G	COMPOUND
C20931	4-Amino-4-deoxy-L-arabinose; L-Ara4N	COMPOUND
C20933	(9Z)-Hexadec-9-enoyl-KDO2-lipid IV(A); Palmitoleoyl-KDO2-lipid IV(A); (9Z)-Hexadec-9-enoyl-KDO2-lipid IVA	COMPOUND
C20934	3-Deoxy-D-glycero-D-galacto-non-2-ulosonic acid; 2-Keto-3-deoxy-D-glycero-D-galacto-nononic acid; KDN; Deaminated neuraminic acid; Ketodeoxynonulonic acid; 3-Deoxy-D-glycero-D-galacto-non-2-ulopyranosonic acid	COMPOUND
C20935	2-5A; 2',5'-Oligoadenylate 5'-triphosphate	COMPOUND
C20936	pppA2'p5'A2'p5'A; Trimeric 2-5A; 2',5'-Triadenylate 5'-triphosphate	COMPOUND
C20937	Nitroxyl	COMPOUND
C20938	2,2'-Disulfonyl azobenzene	COMPOUND
C20939	3-[(4-Amino-6-chloro-1,3,5-triazin-2-yl)amino]benzenesulfonate	COMPOUND
C20940	L-Dihydroanticapsin	COMPOUND
C20941	L-Anticapsin; Anticapsin	COMPOUND
C20942	Bacilysin	COMPOUND
C20943	(R)-Ipsdienol; (4R)-2-Methyl-6-methyleneocta-2,7-dien-4-ol	COMPOUND
C20944	Ipsdienone; 2-Methyl-6-methyleneocta-2,7-dien-4-one	COMPOUND
C20945	Erythrodiol	COMPOUND
C20946	Oleanolic aldehyde	COMPOUND
C20947	(Z)-Icos-5-enoyl-CoA	COMPOUND
C20948	LysW-L-glutamate; LysW-glutamate	COMPOUND
C20949	LysW-L-glutamyl 5-phosphate	COMPOUND
C20950	LysW-L-glutamate 5-semialdehyde	COMPOUND
C20951	LysW-L-ornithine	COMPOUND
C20953	3-[(4R)-4-Hydroxycyclohexa-1,5-dien-1-yl]-2-oxopropanoate	COMPOUND
C20954	(5-Formylfuran-3-yl)methyl phosphate; 2-Furaldehyde phosphate; 4-HFC-P; 4-(Hydroxymethyl)-2-furancarboxaldehyde phosphate	COMPOUND
C20955	3-(Methylthio)acryloyl-CoA; Methylthioacryloyl-CoA; 3-(Methylsulfanyl)acryloyl-CoA	COMPOUND
C20956	alpha-D-Sedoheptulopyranose 7-phosphate	COMPOUND
C20957	L-Alanyl-D-glutamate	COMPOUND
C20958	L-Alanyl-L-glutamate	COMPOUND
C20959	(4S)-4-Hydroxy-5-phosphooxypentane-2,3-dione; (4S)-4-Hydroxy-5-phosphonooxypentane-2,3-dione; Phospho-DPD; P-DPD	COMPOUND
C20960	3-Hydroxy-5-phosphooxypentane-2,4-dione; 3-Hydroxy-5-phosphonooxypentane-2,4-dione; 3-Hydroxy-2,4-pentadione-5-phosphate; P-HPD	COMPOUND
C20961	N3-Fumaroyl-L-2,3-diaminopropanoate; N3-Fumaroyl-(S)-2,3-diaminopropanoate; (2E)-4-{[(2S)-2-Amino-2-carboxyethyl]amino}-4-oxobut-2-enoate	COMPOUND
C20962	Dapdiamide A; 3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-valine	COMPOUND
C20963	Dapdiamide B; 3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-isoleucine	COMPOUND
C20964	Dapdiamide C; 3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanyl-L-leucine	COMPOUND
C20965	N(beta)-Epoxysuccinamoyl-DAP-Val; N(beta)-Epoxysuccinamoyl-diaminopropionyl-valine; 3-({[(2R,3R)-3-Carbamoyloxiran-2-yl]carbonyl}amino)-L-alanyl-L-valine	COMPOUND
C20966	3-{[(2E)-4-Amino-4-oxobut-2-enoyl]amino}-L-alanine	COMPOUND
C20967	N(beta)-Epoxysuccinamoyl-DAP; N(beta)-Epoxysuccinamoyl-diaminopropionate; 3-({[(2R,3R)-3-Carbamoyloxiran-2-yl]carbonyl}amino)-L-alanine	COMPOUND
C20968	3-Hydroxy-3-(methylthio)propanoyl-CoA; 3-Hydroxy-3-(methylsulfanyl)propanoyl-CoA	COMPOUND
C20969	Carboxyphosphate	COMPOUND
C20970	Angiotensin A	COMPOUND
C20971	Alamandine	COMPOUND
C20972	Angiotensin (5-8); Angiotensin-(5-8)	COMPOUND
C20973	Angiotensin (5-7); Angiotensin-(5-7)	COMPOUND
C20974	8-Demethyl-8-alpha-L-rhamnosyltetracenomycin C	COMPOUND
C20975	8-Demethyl-8-(2-O-methyl-alpha-L-rhamnosyl)tetracenomycin C	COMPOUND
C20976	8-Demethyl-8-(2,3-di-O-methyl-alpha-L-rhamnosyl)tetracenomycin C	COMPOUND
C20977	8-Demethyl-8-(2,3,4-tri-O-methyl-alpha-L-rhamnosyl)tetracenomycin C	COMPOUND
C20978	Glucoselysine	COMPOUND
C20979	Glucoselysine-6-phosphate	COMPOUND
C20980	3-Methoxy-5-methyl-1-naphthoate	COMPOUND
C20981	5,10-Dihydrophenazine-1-carboxylate	COMPOUND
C20982	9-(Dimethylallyl)-5,10-dihydrophenazine-1-carboxylate; Dihydroendophenazine A	COMPOUND
C20983	4-O-Dimethylallyl-L-tyrosine	COMPOUND
C20984	3-Linalylflaviolin	COMPOUND
C20985	2-Sulfotrehalose; 2-O-Sulfo-alpha,alpha-trehalose	COMPOUND
C20986	D-Ribose 2,5-bisphosphate	COMPOUND
C20987	3-Sulfinopropanoyl-CoA	COMPOUND
C20988	[N-(6-Aminohexanoyl)]n; 6-Aminohexanoate oligomer; Nylon-6 oligomer	COMPOUND
C20990	6-Aminohexanoate cyclic oligomer; Nylon-6 cyclic oligomer	COMPOUND
C20991	1,2-Diacyl-3-O-[beta-D-galactosyl-(1->6)-beta-D-galactosyl]-sn-glycerol; Galbeta1->6Galbeta1->3acyl2Gro	COMPOUND
C20992	Juvenile hormone I acid; (2E,6E,10R,11S)-10,11-Epoxy-7-ethyl-3,11-dimethyl-2,6-tridecadienoate	COMPOUND
C20993	S-(L-Histidin-5-yl)-L-cysteine S-oxide	COMPOUND
C20994	S-(Hercyn-2-yl)-L-cysteine S-oxide	COMPOUND
C20995	gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide	COMPOUND
C20996	(14E)-Hexadec-14-enoyl-CoA	COMPOUND
C20997	(14Z)-Hexadec-14-enoyl-CoA	COMPOUND
C20998	(11Z)-Hexadec-11-enoyl-CoA	COMPOUND
C20999	(10E,12Z)-Hexadeca-10,12-dienoyl-CoA	COMPOUND
C21000	(9Z,12Z)-Hexadeca-9,12-dienoyl-CoA	COMPOUND
C21001	2-O,3-Dimethylflaviolin	COMPOUND
C21002	6-Linalyl-2-O,3-dimethylflaviolin	COMPOUND
C21003	7-O-Geranyl-2-O,3-dimethylflaviolin	COMPOUND
C21004	Norspermine; N,N'-Bis(3-aminopropyl)-1,3-propanediamine	COMPOUND
C21005	18-Hydroxyoleoyl-CoA	COMPOUND
C21006	18-Hydroxylinoleoyl-CoA	COMPOUND
C21007	5,6,7,8-Tetrahydromonapterin	COMPOUND
C21008	7,8-Dihydromonapterin	COMPOUND
C21009	N4-Aminopropylspermidine	COMPOUND
C21010	N4-Bis(aminopropyl)spermidine	COMPOUND
C21011	[Protein]-N(epsilon)-(carboxymethyl)lysine; CML-R	COMPOUND
C21012	[Protein]-N(epsilon)-(carboxyethyl)lysine; CEL-R	COMPOUND
C21013	[Protein]-pyrraline; Pyrraline-R	COMPOUND
C21014	[Protein]-pentosidine; Pentosidine-R	COMPOUND
C21015	gamma-L-Glutamyl-L-2-aminobutyrate	COMPOUND
C21016	Ophthalmate; gamma-L-Glutamyl-L-2-aminobutyrylglycine	COMPOUND
C21017	2-(alpha-Hydroxypropyl)thiamine diphosphate; 2-Hydroxypropyl-ThPP	COMPOUND
C21018	Enzyme N6-(S-propyldihydrolipoyl)lysine; S-Propyldihydrolipoamide-E	COMPOUND
C21019	1-Acyl-2-[(12R)-12-hydroxyoleoyl]-sn-glycero-3-phosphocholine	COMPOUND
C21020	(2'R)-2'-Hydroxyphytoceramide	COMPOUND
C21021	(2'R)-2'-Hydroxydihydroceramide	COMPOUND
C21022	(4E,8E)-Sphinga-4,8-dienine ceramide; N-Acyl-(4E,8E)-sphinga-4,8-dienine	COMPOUND
C21023	(4E,8E,10E)-Sphinga-4,8,10-trienine ceramide	COMPOUND
C21024	(4R,8E)-4-Hydroxysphing-8-enine ceramide	COMPOUND
C21025	(4R,8Z)-4-Hydroxysphing-8-enine ceramide	COMPOUND
C21026	Iminoarginine; 5-Carbamimidamido-2-iminopentanoate	COMPOUND
C21027	N-Acetylmuramic acid alpha-1-phosphate; N-Acetylmuramate alpha-1-phosphate; MurNAc alpha-1-phosphate; N-Acetyl-alpha-D-muramate 1-phosphate	COMPOUND
C21028	(R)-5,6-Dihydrothymine; (5R)-Dihydrothymine	COMPOUND
C21029	(R)-3-Ureidoisobutyrate; (R)-N-Carbamyl-beta-aminoisobutyrate	COMPOUND
C21030	(R)-Methylmalonate semialdehyde	COMPOUND
C21031	DNA 5-hydroxymethylcytosine; 5-Hydroxymethylcytosine in DNA	COMPOUND
C21032	L-Altrose; L-Altropyranose	COMPOUND
C21033	6-Deoxy-L-altrose; 6-Deoxy-L-altropyranose	COMPOUND
C21034	L-Altruronic acid; L-Altropyranuronic acid	COMPOUND
C21035	L-Altrosamine; 2-Amino-2-deoxy-L-altropyranose	COMPOUND
C21036	N-Acetyl-L-altrosamine; 2-Acetamido-2-deoxy-L-altropyranose	COMPOUND
C21037	D-Alluronic acid; D-Allopyranuronic acid	COMPOUND
C21038	D-Allosamine; 2-Amino-2-deoxy-D-allopyranose	COMPOUND
C21039	N-Acetyl-D-allosamine; 2-Acetamido-2-deoxy-D-allopyranose	COMPOUND
C21040	Apiose; 3-C-(Hydroxymethyl)-D-erythofuranose; D-Apiose	COMPOUND
C21041	Bacillosamine; 2,4-Diamino-2,4,6-trideoxy-D-glucopyranose	COMPOUND
C21042	D-glycero-D-manno-Heptose; D-glycero-D-manno-Heptopyranose	COMPOUND
C21043	L-glycero-D-manno-Heptose; L-glycero-D-manno-Heptopyranose	COMPOUND
C21044	3-Deoxy-lyxo-heptulosaric acid; 3-Deoxy-D-lyxo-hept-2-ulopyranosaric acid	COMPOUND
C21045	D-Digitoxose; 2,6-Dideoxy-D-ribo-hexopyranose	COMPOUND
C21046	N-Acetyl-L-fucosamine; 2-Acetamido-2,6-dideoxy-L-galactopyranose	COMPOUND
C21047	D-Guluronic acid; D-Gulopyranuronic acid	COMPOUND
C21048	D-Gulosamine; 2-Amino-2-deoxy-D-gulopyranose	COMPOUND
C21049	N-Acetyl-D-gulosamine; 2-Acetamido-2-deoxy-D-gulopyranose	COMPOUND
C21050	L-Idose; L-Idopyranose	COMPOUND
C21051	L-Idosamine; 2-Amino-2-deoxy-L-idopyranose	COMPOUND
C21052	N-Acetyl-L-idosamine; 2-Acetamido-2-deoxy-L-idopyranose	COMPOUND
C21053	N-Glycolylmuramic acid; 2-Glycolylamido-3-O-[(R)-1-carboxyethyl]-2-deoxy-D-glucopyranose	COMPOUND
C21054	Olivose; D-Olivose; 2,6-Dideoxy-D-arabino-hexopyranose	COMPOUND
C21055	Paratose; 3,6-Dideoxy-D-ribo-hexopyranose	COMPOUND
C21056	N-Acetyl-L-rhamnosamine; 2-Acetamido-2,6-dideoxy-L-mannopyranose	COMPOUND
C21057	D-Ribose; D-Ribopyranose	COMPOUND
C21058	6-Deoxy-D-talose; 6-Deoxy-D-talopyranose	COMPOUND
C21059	D-Taluronic acid; D-Talopyranuronic acid	COMPOUND
C21060	D-Talosamine; 2-Amino-2-deoxy-D-talopyranose	COMPOUND
C21061	N-Acetyl-D-talosamine; 2-Acetamido-2-deoxy-D-talopyranose	COMPOUND
C21062	Tyvelose; 3,6-Dideoxy-D-arabino-hexopyranose	COMPOUND
C21063	Ketodeoxyoctonic acid; Ketodeoxyoctulonic acid; 3-Deoxy-D-manno-oct-2-ulopyranosonic acid	COMPOUND
C21064	6-Deoxy-6-sulfo-D-glucono-1,5-lactone	COMPOUND
C21065	7,8-Dihydroxanthopterin	COMPOUND
C21066	D-Galactofuranose	COMPOUND
C21067	D-Arabinofuranose	COMPOUND
C21068	[5-(Aminomethyl)furan-3-yl]methyl phosphate; 5-(Aminomethyl)-3-furanmethanol phosphate	COMPOUND
C21069	[5-(Aminomethyl)furan-3-yl]methyl diphosphate; 5-(Aminomethyl)-3-furanmethanol diphosphate	COMPOUND
C21070	(4-{4-[2-(gamma-L-Glutamylamino)ethyl]phenoxymethyl}furan-2-yl)methanamine; 4-[N-(gamma-L-Glutamyl)-p-(beta-aminoethyl)phenoxymethyl]-2-(aminomethyl)furan; APMF-Glu	COMPOUND
C21071	dTDP-3-O-methyl-4-oxo-2,6-dideoxy-L-mannose; dTDP-4-keto-3-O-methyl-2,6-dideoxy-L-mannose	COMPOUND
C21072	Palmitoleoyl-CoA; (9Z)-Hexadec-9-enoyl-CoA; (9Z)-Hexadecenoyl-CoA; 9Z-Hexadecenoyl-CoA	COMPOUND
C21073	dTDP-3-N,N-dimethylamino-2,3,6-trideoxy-4-keto-D-glucose; dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-D-glucose	COMPOUND
C21074	dTDP-3-N,N-dimethylamino-4-oxo-2,3,6-trideoxy-L-allose; dTDP-3-N,N-dimethylamino-4-keto-2,3,6-trideoxy-L-allose	COMPOUND
C21075	5-(N-Methyl-4,5-dihydro-1H-pyrrol-2-yl)pyridin-2-ol; 6-Hydroxy-N-methylmyosmine	COMPOUND
C21076	Delta4-Dafachronic acid; (25S),26-3-Keto-4-cholestenoic acid; (25S)-Delta4-Dafachronic acid; (25S)-3-Oxocholest-4-en-26-oate	COMPOUND
C21077	Delta7-Dafachronic acid; 3-Keto-7,(5alpha)-cholestenoic acid; (25S)-Delta7-Dafachronic acid	COMPOUND
C21078	2,6-Dimethyldeca-2,4,6,8-tetraenedial	COMPOUND
C21079	5'-Dehydrouridine; Uridine-5'-aldehyde	COMPOUND
C21080	7-Hydroxydodecanoate	COMPOUND
C21081	Gentisyl-CoA; 2,5-Dihydroxybenzoyl-CoA	COMPOUND
C21082	(5Z,11Z,14Z)-Icosa-5,11,14-trienoyl-CoA	COMPOUND
C21083	(5Z,11Z,14Z,17Z)-Icosa-5,11,14,17-tetraenoyl-CoA	COMPOUND
C21084	Demethylphylloquinol	COMPOUND
C21085	3-[(1E,4R)-4-Hydroxycyclohex-2-en-1-ylidene]-2-oxopropanoate	COMPOUND
C21086	(3E)-3-[(1R,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-ylidene]-2-oxopropanoate; Epoxy-3E-H2HPP	COMPOUND
C21087	3-[(1R,2S,5R,6S)-5-Hydroxy-7-oxabicyclo[4.1.0]heptan-2-yl]-2-oxopropanoate; Epoxy-4S-H4HPP	COMPOUND
C21088	L-Altarate; L-Talarate; (2R,3R,4S,5R)-2,3,4,5-Tetrahydroxyhexanedioate	COMPOUND
C21089	(R)-2-Hydroxyisocaproyl-CoA; (R)-2-Hydroxy-4-methylpentanoyl-CoA	COMPOUND
C21090	Isocaprenoyl-CoA; (E)-2-Isocaprenoyl-CoA; 4-Methylpent-2-enoyl-CoA	COMPOUND
C21091	(2S,3R)-2,3-Dihydroxy-5-oxohexanedioate; 3-Deoxy-D-threo-hex-2-ulosarate	COMPOUND
C21092	D-allo-Isoleucine	COMPOUND
C21093	Terpentecin	COMPOUND
C21094	7,8-Dihydromonapterin 3'-triphosphate	COMPOUND
C21095	D-Glucaro-1,4-lactone	COMPOUND
C21096	L-allo-Isoleucine	COMPOUND
C21097	Peptidyl-carrier protein; PCP; [Peptidyl-carrier protein]; [pcp]	COMPOUND
C21098	L-allo-Isoleucyl-[peptidyl-carrier protein]	COMPOUND
C21099	L-Arginyl-L-amino acid	COMPOUND
C21100	Caldopentamine; N-(3-Aminopropyl)-N'-{3-[(3-aminopropyl)amino]propyl}-1,3-propanediamine	COMPOUND
C21101	Protein N(omega)-phospho-L-arginine; [Protein]-N(omega)-phospho-L-arginine	COMPOUND
C21102	5'-Deoxyinosine	COMPOUND
C21103	2,6-Dichloro-p-benzoquinone; 2,6-Dichloro-1,4-benzoquinone	COMPOUND
C21104	2,5-Dichloro-p-benzoquinone; 2,5-Dichloro-1,4-benzoquinone	COMPOUND
C21105	5-Chloro-2-hydroxy-p-benzoquinone	COMPOUND
C21106	24-epi-Campesterol	COMPOUND
C21107	4-(beta-D-Ribofuranosyl)phenol 5'-phosphate	COMPOUND
C21108	Dihydromonacolin L-[acyl-carrier protein]	COMPOUND
C21109	Aminopyrrolnitrin	COMPOUND
C21110	Monodechloroaminopyrrolnitrin	COMPOUND
C21111	Pyrithiamine; 1-(4-Amino-2-methylpyrimid-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium	COMPOUND
C21112	Oxypyrithiamine; 1-(4-Hydroxy-2-methylpyrimid-5-ylmethyl)-3-(2-hydroxyethyl)-2-methylpyridinium	COMPOUND
C21113	NMNH; Reduced nicotinamide nucleotide	COMPOUND
C21114	(4Z)-Hexadec-4-enoyl-[acyl-carrier protein]	COMPOUND
C21115	(6Z)-Hexadec-6-enoyl-[acyl-carrier protein]; Delta6-Hexadecenoyl-[acyl-carrier protein]; Sapienoyl-[acyl-carrier-protein]	COMPOUND
C21116	Hydroxysqualene; 12-Hydroxysqualene	COMPOUND
C21117	Adenosylhopane	COMPOUND
C21118	Ribosylhopane	COMPOUND
C21119	Bacteriohopanetetrol; Tetrahydroxybacteriohopane; Bacteriohopane-32,33,34,35-tetrol	COMPOUND
C21120	Bacteriohopanetetrol-acetylglucosamine	COMPOUND
C21121	Bacteriohopanetetrol-glucosamine; Tetrahydroxybacteriohopane-glucosamine	COMPOUND
C21122	Bacteriohopanetetrol cyclitol ether; Tetrahydroxybacteriohopane cyclitol ether	COMPOUND
C21123	Aminobacteriohopanetriol	COMPOUND
C21124	IPA imine; 2-Imino-3-(indol-3-yl)propanoate	COMPOUND
C21125	Chromopyrrolate; Chromopyrrolic acid	COMPOUND
C21126	K-252c	COMPOUND
C21127	Holyrine A	COMPOUND
C21128	O-Demethyl-N-demethyl-staurosporine; 3'-O-Demethyl-4'-N-demethyl-staurosporine	COMPOUND
C21129	(S)-2-Methylbutanoyl-[acp]; (S)-2-Methylbutanoyl-[acyl-carrier protein]	COMPOUND
C21130	Lovastatin acid; Mevinolinic acid	COMPOUND
C21131	Protodeoxyviolaceinic acid; Protodeoxyviolaceinate	COMPOUND
C21132	Deoxyviolaceinic acid; Deoxyviolaceinate	COMPOUND
C21133	Deoxyviolacein	COMPOUND
C21134	Protoviolaceinic acid; Protoviolaceinate	COMPOUND
C21135	Violaceinic acid; Violaceinate	COMPOUND
C21136	Violacein	COMPOUND
C21137	dTDP-3-amino-4-oxo-2,3,6-trideoxy-L-allose; dTDP-3-amino-4-keto-2,3,6-trideoxy-L-allose	COMPOUND
C21138	trans-2-Octenal; (E)-Oct-2-enal	COMPOUND
C21139	(S)-3-Acetyloctanal	COMPOUND
C21140	Aurachin B	COMPOUND
C21141	4-Hydroxy-2-methyl-3-oxo-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide	COMPOUND
C21142	3,4-Dihydroxy-2-methy-4-[(2E,6E)-farnesyl]-3,4-dihydroquinoline 1-oxide	COMPOUND
C21143	2'-N-Hydroxyrifampicin; 2'-N-Hydroxy-4-oxorifampicin	COMPOUND
C21144	1,3,7-Trimethyl-5-hydroxyisourate	COMPOUND
C21145	Protoasukamycin	COMPOUND
C21146	4-Hydroxyprotoasukamycin	COMPOUND
C21147	Asperlicin C	COMPOUND
C21148	Asperlicin E	COMPOUND
C21149	Dibenzothiophene-5-oxide	COMPOUND
C21150	Dibenzothiophene-5,5-dioxide	COMPOUND
C21151	Peptide diphthine methyl ester; EF-2 diphthine methyl ester; Diphthine methyl ester-[translation elongation factor 2]	COMPOUND
C21152	N,N'-Diacetylchitobiose 6'-phosphate	COMPOUND
C21153	Adenosylcobalamin 5'-phosphate	COMPOUND
C21154	N-Methylmyosmine; 3-(4,5-Dihydro-1-methyl-1H-pyrrol-2-yl)pyridine	COMPOUND
C21155	Isatinate	COMPOUND
C21156	Acarbose 7IV-phosphate; Acarbose 7-phosphate	COMPOUND
C21157	KDO2-lipid A 1-diphosphate; alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid A 1-diphosphate	COMPOUND
C21158	Nucleoside 3',5'-bisphosphate	COMPOUND
C21159	2,4-Dinitroanisole	COMPOUND
C21160	L-Alanyl-gamma-D-glutamyl-L-lysine; L-Ala-gamma-D-Glu-L-Lys	COMPOUND
C21161	Mitomycin A	COMPOUND
C21162	Mitomycin B	COMPOUND
C21163	7-Demethylmitomycin A; 6-Demethylmitomycin A	COMPOUND
C21164	7-Demethylmitomycin B; 6-Demethylmitomycin B	COMPOUND
